username,location,sentiment,sentiment-score,text,time_zone,created_at,place,lang,quote_count,reply_count,retweeted,retweet_count,favorited,favorite_count,timestamp_ms,followers_count,friends_count,statuses_count
アルベル,,NEUTRAL,0.5639595389000001,"自分達だけじゃない。
子ども達の健康や未来、生活にもかかってきます。

種子法がなくなり
TPPに調印した今、
僕らが、自分達の食生活を守るためできることは、これくらい。

でも、今ならできるんです！

ぜひ、みんなで！ https://t.co/lHVplSfc9k",,Tue Mar 20 02:17:32 +0000 2018,,ja,0,0,False,0,False,0,1521512252477,111,208,5446
Biff Kvellington,"Calgary, Alberta Canada",NEGATIVE,0.3133920431,"@adolwyn No legitimate doctor would recommend this, at least not without allergy testing the patient.

Woo kills. H… https://t.co/NrxuYdmk8m",,Tue Mar 20 02:17:39 +0000 2018,"{'id': '6a6d896ba1cb5dc4', 'url': 'https://api.twitter.com/1.1/geo/id/6a6d896ba1cb5dc4.json', 'place_type': 'city', 'name': 'Edmonton', 'full_name': 'Edmonton, Alberta', 'country_code': 'CA', 'country': 'Canada', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-113.71368, 53.395531], [-113.71368, 53.716108], [-113.271555, 53.716108], [-113.271555, 53.395531]]]}, 'attributes': {}}",en,0,0,False,0,False,0,1521512259748,1259,2674,31801
RANDALL SMITH,"Burleson, TX",POSITIVE,0.7242339849,"RT @OrganicLiveFood: Eat organic, eat local! Organic is a real bargain; If u think #organic is expensive, have u priced #cancer lately? htt…",,Tue Mar 20 02:18:01 +0000 2018,,en,0,0,False,0,False,0,1521512281704,318,1044,9763
caressa,Republic of the Philippines,NEUTRAL,0.5412700176,Lurker din si gmo :) https://t.co/SqJCQ1d6Sw,,Tue Mar 20 02:18:26 +0000 2018,,tl,0,0,False,0,False,0,1521512306997,867,350,26970
Crossed Crocodiles,"job in US, farm in Ghana",NEGATIVE,0.1352108866,RT @GMWatch: They also want no support for the introduction of #GMO seeds https://t.co/N1kmjwDpM4,Atlantic Time (Canada),Tue Mar 20 02:19:12 +0000 2018,,en,0,0,False,0,False,0,1521512352469,371,730,38292
Patricia Krumpek,,NEUTRAL,0.5878209472,RT @NonGMOToronto: Health Canada gives all clear for #GMO #goldenrice 👎🏾 https://t.co/3kOXgTuSdD,,Tue Mar 20 02:19:37 +0000 2018,,en,0,0,False,0,False,0,1521512377667,107,428,2188
grace ♤,MO,NEUTRAL,0.4158432186,"RT @TheSciBabe: Man, rich white liberals hate hearing that it's a privileged thing to be anti-GMO. 

It's really easy to be against a techn…",Central Time (US & Canada),Tue Mar 20 02:19:56 +0000 2018,,en,0,0,False,0,False,0,1521512396084,549,851,23986
Home and Garden,"Baltimore, MD",POSITIVE,0.6366901994,Gmo Free Gardening In Minimal Space - Even If You Dont Have A Yard https://t.co/e9HFx8ZOg1 https://t.co/cXwV2YkSTi,,Tue Mar 20 02:20:03 +0000 2018,,en,0,0,False,0,False,0,1521512403829,63,36,65571
ArianaG,Republic of the Philippines,POSITIVE,0.7928843498,"RT @kissestv: @GMOunit @dxntplay Good morning, gmo! Thank you for being the first ones to believe in the potential of DonKiss. We will be s…",,Tue Mar 20 02:20:06 +0000 2018,,en,0,0,False,0,False,0,1521512406505,15,70,157
Jane Sooby,,NEGATIVE,0.24199256300000002,"@_MatthewDillon Organic is a ""fairly static standard""--that's what we call ""regulatory certainty."" Guess people are… https://t.co/4yjwMFShXq",Pacific Time (US & Canada),Tue Mar 20 02:20:10 +0000 2018,,en,0,0,False,0,False,0,1521512410487,84,75,1472
Rocky Mtn Naturals,"Colorado, USA",NEUTRAL,0.4810115695,"RT @K84IAST8: #nationalagweek  #GMO stands 4 Genetically Modified Organism. There r only 10 today. The most recent, the apple. So b4 u buy…",Mountain Time (US & Canada),Tue Mar 20 02:20:26 +0000 2018,,en,0,0,False,0,False,0,1521512426752,4339,5002,57581
Rocky Mtn Naturals,"Colorado, USA",NEUTRAL,0.5878209472,RT @NonGMOToronto: Health Canada gives all clear for #GMO #goldenrice 👎🏾 https://t.co/3kOXgTuSdD,Mountain Time (US & Canada),Tue Mar 20 02:20:26 +0000 2018,,en,0,0,False,0,False,0,1521512426983,4339,5002,57582
Rocky Mtn Naturals,"Colorado, USA",NEUTRAL,0.40486010910000003,"RT @AgBioWorld: Critics of #GMO portray scientists as playing God, messing with nature in dangerous ways with unknown consequences. In real…",Mountain Time (US & Canada),Tue Mar 20 02:20:27 +0000 2018,,en,0,0,False,0,False,0,1521512427405,4339,5002,57583
Rocky Mtn Naturals,"Colorado, USA",NEGATIVE,0.1317055523,RT @NonGMOProject: Syngenta has paid a $1.5 billion settlement in a class-action lawsuit covering tens of thousands of farmers that sued th…,Mountain Time (US & Canada),Tue Mar 20 02:20:27 +0000 2018,,en,0,0,False,0,False,0,1521512427867,4339,5002,57584
groan,"Hyogo, Japan",NEUTRAL,0.5885232687,"RT @FjiEJwCR7sIYPgD: #緊急拡散

#パブリックコメント
#モンサント
#GMO
#筑波大
#筑波大学
#シンジェンタ
#ヤバすぎる緊急事態条項
#nhk #nhk24 #ntv #tbs #fujitv #tvasahi
RT https://t.co/p…",Hawaii,Tue Mar 20 02:20:45 +0000 2018,,und,0,0,False,0,False,0,1521512445884,148,215,12464
~KISSES~,,NEUTRAL,0.5927467346,@ohhsowhat Nagreply kasi si gmo eh. Tapos di naman yata sya naka-tag. Baka may chance. Hahahaha,,Tue Mar 20 02:20:58 +0000 2018,,tl,0,0,False,0,False,0,1521512458081,176,330,10610
うひょー。,,NEUTRAL,0.5696371198,"RT @nananonopapa: モンサントの遺伝子組換え大豆。

しかも、“食用”

モンサントの申請を認可させるな！

食べて危険！
植えて危険！ https://t.co/Krce1HMIJO",,Tue Mar 20 02:21:01 +0000 2018,,ja,0,0,False,0,False,0,1521512461595,211,412,19818
Suzanne Rutherford,California,NEUTRAL,0.4524051845,@RichardCardare1 @LMcLachlan60 @NonGMOProject Pesticides is an overall term referring to both pest and weed killers… https://t.co/EV545R43dM,Pacific Time (US & Canada),Tue Mar 20 02:21:08 +0000 2018,,en,0,0,False,0,False,0,1521512468375,454,614,5087
Dianne Mccomb,,POSITIVE,0.9070049524,RT @MNFarmLiving: Interesting read considering how many perceive GMOs as evil. The protective benefit of #GMO adoption for #organic and con…,,Tue Mar 20 02:21:17 +0000 2018,,en,0,0,False,0,False,0,1521512477235,582,603,8423
Epiphany Zone,Somewhere near nowhere and eve,NEGATIVE,0.0456036031,"RT @TheGOPJesus: Boycott @KelloggCompany: GMOs by Agent Orange-producers.
@VirginiaInCal @rosevine3 @Kenn_QBE @endcomputed @NDExperience @p…",,Tue Mar 20 02:21:40 +0000 2018,,en,0,0,False,0,False,0,1521512500845,1378,1360,30726
Ellen Goddard,Alberta,NEUTRAL,0.5890862942,Does plant breeding rival organic and non-GMO as solutions for future food systems? https://t.co/eztHzNqzyQ,Mountain Time (US & Canada),Tue Mar 20 02:21:45 +0000 2018,,en,0,0,False,0,False,0,1521512505897,1245,402,42896
James V.  Kohl,Northern Georgia,NEGATIVE,0.21504212920000002,Luteinizing hormone: the link between sex and the sense of smell? was the title of my first presentation to a scien… https://t.co/OQDXval5Av,Eastern Time (US & Canada),Tue Mar 20 02:22:12 +0000 2018,,en,0,0,False,0,False,0,1521512532776,142,206,5275
TheNonArtist,,NEGATIVE,0.0254353099,"@VegAvenger That source also spouts anti-GMO pseudoscience, so I'm not sure its credible.",,Tue Mar 20 02:22:15 +0000 2018,,en,0,0,False,0,False,0,1521512535440,19,62,2629
Ediner Fuentes,Panamá,NEUTRAL,0.5743508339,"RT @GMOinfoEU_pt: #Canada ✅aprova consumo #ArrozDourado 👉https://t.co/yZ74lNy8sa   
⬆️130 Prémios Nobel assinaram carta pedindo que termine…",Central Time (US & Canada),Tue Mar 20 02:22:37 +0000 2018,,pt,0,0,False,0,False,0,1521512557291,270,765,603
Amelia Randich,"Bloomington, IN",POSITIVE,0.8374390006,"RT @Paul_Carini: Our updated (and in press!) manuscript: ""Patterns of thaumarchaeal gene expression in culture and diverse marine environme…",,Tue Mar 20 02:23:06 +0000 2018,,en,0,0,False,0,False,0,1521512586561,522,495,2371
linda allan,Fundee,POSITIVE,0.819470346,"RT @MrMalky: Remember 
One of the powers that The UK Govt wants to take back from Scotland
Is GMO
And if they steal this power from the Sco…",,Tue Mar 20 02:23:09 +0000 2018,,en,0,0,False,0,False,0,1521512589356,49,110,1250
KissTheDonut 🍩💋,,POSITIVE,0.7830312848000001,"RT @myaccnoturs: ""DonKiss forever!"" -Regal
""Of course, #DonKiss"" -GMO
""The very promising team up of Donny &amp; Kisses."" -ABS-CBN
""A fairytale…",,Tue Mar 20 02:23:36 +0000 2018,,en,0,0,False,0,False,0,1521512616682,17,21,2594
Fox Mulder 👽,H-TOWN,NEUTRAL,0.4355894625,"@IvyAlexuss @CalebAdamss Y’all going to get cancer by eating all this processed, GMO filled food",Central Time (US & Canada),Tue Mar 20 02:23:39 +0000 2018,,en,0,0,False,0,False,0,1521512619806,645,351,47860
Colin Stein,,NEUTRAL,0.46533221010000003,"GMO Trees by Thomas Christo https://t.co/PYhTU1EHjj #home decor, #gardening tips, #horticulture, #home improvement https://t.co/0IKYobvfq4",Edinburgh,Tue Mar 20 02:25:17 +0000 2018,,en,0,0,False,0,False,0,1521512717548,89,560,660626
The Alvin Show,"Deep State Texas, USA",NEGATIVE,0.1402323097,@robknepper Only small-batch artisanal non-GMO cocaine.,Central Time (US & Canada),Tue Mar 20 02:25:27 +0000 2018,,en,0,0,False,0,False,0,1521512727471,526,1628,11807
Tomás U.,Santiago,NEUTRAL,0.4007771015,RT @bdelamaza: ¿Sabías que Ópticas GMO es la que vende los anteojos Ray-Ban en Chile con una pésima atención al cliente? https://t.co/y9NFl…,Atlantic Time (Canada),Tue Mar 20 02:25:31 +0000 2018,,es,0,0,False,0,False,0,1521512731493,96,294,4386
Sim🍁❄,Canada,NEUTRAL,0.43964067100000004,"RT @UberFacts: After just under a year in space, astronaut Scott Kelly's gene expression changed significantly and is different than his id…",Pacific Time (US & Canada),Tue Mar 20 02:25:46 +0000 2018,,en,0,0,False,0,False,0,1521512746062,310,486,30593
kaigo,,NEGATIVE,0.3457901478,GMOクリック証券のバイナリ https://t.co/qtfmtiiUj9,Tokyo,Tue Mar 20 02:25:55 +0000 2018,,ja,0,0,False,0,False,0,1521512755860,10457,9686,23302
Kelsey 🖊🦓✨,"Columbus, OH",NEGATIVE,0.2693538666,Men and women may benefit from different treatment approaches for depression. This new study “identified opposing a… https://t.co/hkETiU9Z9d,Eastern Time (US & Canada),Tue Mar 20 02:26:04 +0000 2018,,en,0,0,False,0,False,0,1521512764310,3369,4741,34489
Messybunch,,POSITIVE,0.7830312848000001,"RT @myaccnoturs: ""DonKiss forever!"" -Regal
""Of course, #DonKiss"" -GMO
""The very promising team up of Donny &amp; Kisses."" -ABS-CBN
""A fairytale…",,Tue Mar 20 02:26:19 +0000 2018,,en,0,0,False,0,False,0,1521512779027,8,72,279
Karen Hogan,"Philadelphia, PA",POSITIVE,0.7603640556,"RT @DrTomEllis: if you like synthetic biology, microbial gene expression and huge amounts of data then you'll love this great new work from…",,Tue Mar 20 02:26:24 +0000 2018,,en,0,0,False,0,False,0,1521512784112,415,393,1137
Caroline Born,Bowling Green State University,NEUTRAL,0.4042309821,Just beat Cameron in Rock Paper Scissors to research rice as a genetically modified food for our bio homework... th… https://t.co/nlIEv8JVlD,,Tue Mar 20 02:26:29 +0000 2018,,en,0,0,False,0,False,0,1521512789393,265,305,2380
Richard Hemphill,,NEUTRAL,0.4810115695,"RT @K84IAST8: #nationalagweek  #GMO stands 4 Genetically Modified Organism. There r only 10 today. The most recent, the apple. So b4 u buy…",,Tue Mar 20 02:26:37 +0000 2018,,en,0,0,False,0,False,0,1521512797791,91,110,749
SCGARCIN,,NEUTRAL,0.5878209472,RT @NonGMOToronto: Health Canada gives all clear for #GMO #goldenrice 👎🏾 https://t.co/3kOXgTuSdD,,Tue Mar 20 02:26:51 +0000 2018,,en,0,0,False,0,False,0,1521512811622,55,415,1461
camm,"Perrysburg, OH",POSITIVE,0.6640222073000001,RT @Caroline_Born: Just beat Cameron in Rock Paper Scissors to research rice as a genetically modified food for our bio homework... that’s…,,Tue Mar 20 02:27:05 +0000 2018,,en,0,0,False,0,False,0,1521512825456,191,230,663
SCGARCIN,,NEGATIVE,0.1317055523,RT @NonGMOProject: Syngenta has paid a $1.5 billion settlement in a class-action lawsuit covering tens of thousands of farmers that sued th…,,Tue Mar 20 02:27:07 +0000 2018,,en,0,0,False,0,False,0,1521512827532,55,415,1462
有価証券報告書,,NEUTRAL,0.49499198790000004,"6026 GMO TECH 有価証券報告書-第12期(平成29年1月1日-平成29年12月31日)
（単体）通期売上高 1.7%減28億1861万 当期純利益 532.98%増4767万｜Tue, 20 Mar
https://t.co/xDV1q5YI8D",,Tue Mar 20 02:27:10 +0000 2018,,ja,0,0,False,0,False,0,1521512830502,271,1,24130
Daniel Goldstein,"Missouri, USA",POSITIVE,0.9658429623,RT @MaxRLambert: Enjoyed this thoughtful and engaging piece by @mbeisen / @SenatorPhD about genetically-modified organisms (GMOs) and the f…,Central Time (US & Canada),Tue Mar 20 02:28:26 +0000 2018,,en,0,0,False,0,False,0,1521512906453,485,450,3121
Eric Sharp,,POSITIVE,0.7684695125000001,"RT @podcastnotes: NEW NOTES: The Rich Roll Podcast – Zach Bush, M.D. on GMO’s, Glyphosate, and Healing the Gut

@richroll @DrZachBush

http…",,Tue Mar 20 02:28:57 +0000 2018,,en,0,0,False,0,False,0,1521512937878,5,29,1
Intan,,NEGATIVE,0.1441775411,"RT @Ikhwan_Syafiq: when i said ""genome biosequence"" it means that probably someone was messing with genetic engineering and probably tried…",Alaska,Tue Mar 20 02:29:04 +0000 2018,,en,0,0,False,0,False,0,1521512944840,893,254,348
うひょー。,,NEUTRAL,0.5885232687,"RT @FjiEJwCR7sIYPgD: #緊急拡散

#パブリックコメント
#モンサント
#GMO
#筑波大
#筑波大学
#シンジェンタ
#ヤバすぎる緊急事態条項
#nhk #nhk24 #ntv #tbs #fujitv #tvasahi
RT https://t.co/p…",,Tue Mar 20 02:29:14 +0000 2018,,und,0,0,False,0,False,0,1521512954519,211,412,19820
Stephanie Kirby,Park Bench,NEUTRAL,0.4158432186,"RT @TheSciBabe: Man, rich white liberals hate hearing that it's a privileged thing to be anti-GMO. 

It's really easy to be against a techn…",Eastern Time (US & Canada),Tue Mar 20 02:29:36 +0000 2018,,en,0,0,False,0,False,0,1521512976514,207,254,8666
Clayton Robins,"Rivers, Manitoba, Canada",POSITIVE,0.9070049524,RT @MNFarmLiving: Interesting read considering how many perceive GMOs as evil. The protective benefit of #GMO adoption for #organic and con…,Central Time (US & Canada),Tue Mar 20 02:29:38 +0000 2018,,en,0,0,False,0,False,0,1521512978785,2248,2745,20716
Raymond McConville,Vancouver BC,NEUTRAL,0.4158432186,"RT @TheSciBabe: Man, rich white liberals hate hearing that it's a privileged thing to be anti-GMO. 

It's really easy to be against a techn…",Pacific Time (US & Canada),Tue Mar 20 02:29:41 +0000 2018,,en,0,0,False,0,False,0,1521512981550,1171,1513,19391
carriejoleonard,"Oregon, USA",NEUTRAL,0.4158432186,"RT @TheSciBabe: Man, rich white liberals hate hearing that it's a privileged thing to be anti-GMO. 

It's really easy to be against a techn…",,Tue Mar 20 02:29:45 +0000 2018,,en,0,0,False,0,False,0,1521512985952,124,784,416
Ariakas Enoreth,,NEUTRAL,0.5267731547,RT @NatureBiotech: Engineered promoters enable constant gene expression at any copy number in bacteria - @MIT @NortheasternCOE https://t.co…,Jakarta,Tue Mar 20 02:29:49 +0000 2018,,en,0,0,False,0,False,0,1521512989608,162,737,9414
ʚスカイちゃんɞ おさんぽマーチ ありがとう♪❤(ӦｖӦ｡),SKY AREA NETWORK,POSITIVE,0.7932413816,キャラサミ仲間４１．美雲あんず♪　GMOアプリクラウド応援団長さんなのです(*´ω｀*)　東北地方の田舎町で座敷童子として生まれたのですよー！今は渋谷GMOのデータセンターに住みついて毎日頑張ってるのです♪　#キャラサミ #skyarea,,Tue Mar 20 02:30:12 +0000 2018,,ja,0,0,False,0,False,0,1521513012531,2838,2307,123572
Hattie Chung,"Cambridge, MA",NEUTRAL,0.5893291831,RT @harriswangnyc: Metagenomic mining of regulatory elements enables programmable species-selective gene expression https://t.co/Sg5c27Jo5R…,Quito,Tue Mar 20 02:30:29 +0000 2018,,en,0,0,False,0,False,0,1521513029330,377,223,1101
Epiphany Zone,Somewhere near nowhere and eve,NEGATIVE,0.1320272535,"RT @blysx: #ThoughtsWhileGroceryShopping

GMO Monsanto Glyphosate High Fructose Corn Syrup is in nearly every processed product on the shel…",,Tue Mar 20 02:31:04 +0000 2018,,en,0,0,False,0,False,0,1521513064243,1378,1360,30743
臨時報告書,,NEGATIVE,0.3163073361,"6026 GMO TECH 株主総会における決議（臨時報告書）｜Tue, 20 Mar
https://t.co/LPDEtqOhnV",,Tue Mar 20 02:31:20 +0000 2018,,ja,0,0,False,0,False,0,1521513080590,262,1,10893
Maryjane Gutierrez,Binangonan,NEUTRAL,0.5442723036,RT @donnyandkirsten: Lurker din si gmo :) https://t.co/SqJCQ1d6Sw,,Tue Mar 20 02:31:57 +0000 2018,,tl,0,0,False,0,False,0,1521513117081,179,706,3621
Dante Smith,,NEUTRAL,0.5385940075,RT @cassiemooore: pretty much what I said https://t.co/s64d1iT2XR https://t.co/fMttyXbRtU,,Tue Mar 20 02:31:58 +0000 2018,,en,0,0,False,0,False,0,1521513118922,141,218,1436
Vesterbrook Farm,"Clarksville, MO",NEGATIVE,0.1317055523,RT @NonGMOProject: Syngenta has paid a $1.5 billion settlement in a class-action lawsuit covering tens of thousands of farmers that sued th…,,Tue Mar 20 02:32:19 +0000 2018,,en,0,0,False,0,False,0,1521513139760,476,1597,833
Pirate Twinkie,where elvis marries hookers,NEUTRAL,0.48946553470000004,"RT @PleaseBeGneiss: [superhero annual review]
BATMAN: I fought a clown, a cat, a penguin.
IRON MAN: um a Russian, a business man.
SPIDER-MA…",Pacific Time (US & Canada),Tue Mar 20 02:32:21 +0000 2018,,en,0,0,False,0,False,0,1521513141958,1012,869,15678
tonibark,chicago area,NEGATIVE,0.1185616627,Publicity stunt https://t.co/iQvUmNMgsZ,Central Time (US & Canada),Tue Mar 20 02:33:13 +0000 2018,,en,0,0,False,0,False,0,1521513193752,5429,2181,33528
Maryjane Gutierrez,Binangonan,POSITIVE,0.8237523437000001,RT @DonkissDestiny: This thread tho ! 💖 sa mga nakikita kong nanghihina na yung loob. Basahin mo to isa isa and then maaalimpungatan ka. Da…,,Tue Mar 20 02:33:23 +0000 2018,,tl,0,0,False,0,False,0,1521513203959,179,706,3623
りな＠勉強垢,,NEUTRAL,0.4766255319,【動画あり】Gmoインターネット、ビットコインのマイニング事業に参入--専用の半導体を開発 - cnet japan | ビットコインやイーサリアム、モナーコイン、リップルなど仮想通貨の情報動画を集めました。 - https://t.co/ci72HK0mor,Tokyo,Tue Mar 20 02:33:36 +0000 2018,,ja,0,0,False,0,False,0,1521513216672,473,21,39809
Everyone's Ate 😘,,POSITIVE,0.7928843498,"RT @kissestv: @GMOunit @dxntplay Good morning, gmo! Thank you for being the first ones to believe in the potential of DonKiss. We will be s…",Singapore,Tue Mar 20 02:34:07 +0000 2018,,en,0,0,False,0,False,0,1521513247810,672,680,30457
Kisses,,POSITIVE,0.7830312848000001,"RT @myaccnoturs: ""DonKiss forever!"" -Regal
""Of course, #DonKiss"" -GMO
""The very promising team up of Donny &amp; Kisses."" -ABS-CBN
""A fairytale…",,Tue Mar 20 02:34:16 +0000 2018,,en,0,0,False,0,False,0,1521513256011,5,36,5868
Pavlos Msaouel,"Houston, TX",NEUTRAL,0.46374934910000004,RT @Cancer_Cell: The synovial sarcoma SS18-SSX1 fusion aberrantly activates gene expression by hijacking the transcription repressive KDM2B…,,Tue Mar 20 02:34:26 +0000 2018,,en,0,0,False,0,False,0,1521513266536,257,244,2854
Viem-Denalave,Republic of the Philippines,POSITIVE,0.7928843498,"RT @kissestv: @GMOunit @dxntplay Good morning, gmo! Thank you for being the first ones to believe in the potential of DonKiss. We will be s…",,Tue Mar 20 02:34:46 +0000 2018,,en,0,0,False,0,False,0,1521513286857,2150,98,38757
(Q)OutsideLuciferMatrix,Outside Lucifer'sControlMatrix,NEGATIVE,0.1320272535,"RT @blysx: #ThoughtsWhileGroceryShopping

GMO Monsanto Glyphosate High Fructose Corn Syrup is in nearly every processed product on the shel…",,Tue Mar 20 02:34:54 +0000 2018,,en,0,0,False,0,False,0,1521513294784,4999,5492,56652
Real eFood,,NEUTRAL,0.45700857040000004,"RT @mollyfprince: Maybe universities should cool it on the gluten-free, non-gmo, free-range, grass-fed, non-culturally appropriated açaí bo…",Atlantic Time (Canada),Tue Mar 20 02:35:00 +0000 2018,,en,0,0,False,0,False,0,1521513300829,707,249,32926
